participant_id,comparison,condition_pair,color,contingency,dominant_cosine,top2_mean_angle_deg,top2_max_angle_deg,eigenvalue_distance,spectral_radius_diff,operator_frobenius_distance
69ab872f2dc6e02760face50,diff_color_same_contingency,A1vB1,blue,left_rich,0.587731477431851,14.81141827555351,29.622836551107014,0.046691180118678566,0.046691180118678566,0.7450173266854614
69ab872f2dc6e02760face50,same_color_diff_contingency,A1vB1,green,right_rich,0.9546179821333162,7.054880608141869,14.109761216283712,0.013212795356827733,0.013212795356827733,0.6772798745550647
69ab872f2dc6e02760face50,diff_color_same_contingency,A1vB1,green,right_rich,0.4082521524085265,3.3433302277663555,3.3433302277663555,0.27328054714373395,0.18655264920489517,0.6324328506577317
69ab872f2dc6e02760face50,same_color_diff_contingency,B1vA2,blue,right_rich,0.269176230467356,4.986019594098426,4.986019594098426,0.19318778055793617,0.15507981207146387,0.7168555399965959
69ab872f2dc6e02760face50,diff_color_same_contingency,B1vA2,blue,right_rich,0.845398892734861,32.245039976784206,32.245039976784206,0.7471542755558932,0.11901703789014989,0.8678225832205265
69ab872f2dc6e02760face50,same_color_diff_contingency,B1vA2,green,left_rich,0.40236323621651526,22.08742414842754,44.17484829685505,0.9433137221237397,0.05432281595791755,0.735147194229209
69ab872f2dc6e02760face50,diff_color_same_contingency,B1vA2,green,left_rich,0.767158610389116,12.491052880831285,24.982105761662524,0.3284196659195313,0.3284196659195313,0.7567294580338906
69cbcb9a5c8b56847e4ebda5,same_color_diff_contingency,A1vB1,blue,left_rich,0.7757761394178107,44.55916714757428,89.11833429514856,0.7321450995515959,0.09519232440877051,1.1935149758480343
69cbcb9a5c8b56847e4ebda5,diff_color_same_contingency,A1vB1,blue,left_rich,0.5941949474776486,39.48868882266104,39.48868882266104,0.7111948080761022,0.14221248091585076,1.2651723855208306
69cbcb9a5c8b56847e4ebda5,same_color_diff_contingency,A1vB1,green,right_rich,0.27071698281664414,57.488510940179026,57.488510940179026,0.9494215431806872,0.12092785640338188,1.4240071267804966
69cbcb9a5c8b56847e4ebda5,diff_color_same_contingency,A1vB1,green,right_rich,0.9219837261632178,9.661915359023451,19.323830718046853,0.9952854368708285,0.16794801291046213,1.0804185607731982
